,ID,station,line,operator,type_sym,type,interchange,agr_area,Com_area,Indu_area,Ins_area,Mil_area,Recre_area,Resi_area,Tran_area,Under_area,Util_area,Water_area,Wood_area,nomx_area,Mix_area,com_lgret_ar,com_mx_ar,edu_ar,pkin_tran_ar,pkin_und_ar,resi_mx_ar,resi_multi_ar,resi_sigle_ar,under_gen_ar,under_trsit_ar,geometry,
223,223,56th Street,Market/Frankford Line,SEPTA,MFL,Transit_Rail,,3892.427428,216760.0118,5945.330459,168699.5361,0,42143.29068,1150579.737,2264955.097,19447.83668,5285.437047,0,0,3811611.328,66097.3767,0,66097.3767,45148.22033,0,1738.276482,0,1135533.507,0,17709.5602,0,c(-75.2327992009275, 39.9609897258152)
224,224,Matsonford,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,0,8265.872717,0,396772.6879,0,0,1397567.989,50795.07425,34844.05766,18566.98173,1948.853486,181169.8853,2089931.402,0,0,0,0,598.1940122,0,0,53066.65753,1344501.331,26453.46925,0,c(-75.3394722031432, 40.058072010674)
225,225,Olney Transportation Center,Broad Street Line,SEPTA,BSL,Transit_Rail,2,0,104463.2174,22708.00358,364103.7569,12508.58962,158002.0962,741033.6835,167799.1029,11814.74072,0,0,80146.47273,1645526.561,17053.10302,0,17053.10302,154327.635,17812.614,0,0,728484.3662,2571.014942,6188.302199,0,c(-75.1446820691255, 40.0390696949201)
226,226,Girard,Market/Frankford Line,SEPTA,MFL,Transit_Rail,,2784.285909,343415.9024,145708.8208,78856.55953,0,73000.13241,683548.7865,20043.6189,224940.7373,5259.772361,0,0,1484537.543,93021.07309,0,75485.02031,24112.83519,0,10760.70334,14840.94375,649217.1067,0,147710.0043,65784.7934,c(-75.1362020814203, 39.9689228299422)
227,227,Tasker-Morris,Broad Street Line,SEPTA,BSL,Transit_Rail,,0,186296.8015,8217.032962,125568.8498,0,16905.16133,1310985.729,2813505.56,13740.11634,3889.019269,0,0,4391733,87375.27008,0,85665.29584,51585.02151,0,0,0,1306381.573,0,2321.365358,11418.75098,c(-75.1685064838876, 39.9298565886126)
228,228,Oregon,Broad Street Line,SEPTA,BSL,Transit_Rail,,0,97517.97447,6124.18615,139291.2993,0,173239.5772,1042353.918,48061.30824,17647.21451,2671.645705,0,0,1500227.686,26679.43751,0,26679.43751,57298.54855,3025.296747,3289.317017,0,1035608.99,0,14357.89749,0,c(-75.1710884800964, 39.9168050098048)
229,229,Logan,Broad Street Line,SEPTA,BSL,Transit_Rail,,0,132860.389,30222.115,227459.9842,12508.58962,137536.8983,900609.0145,42523.77557,48260.80267,4698.670491,0,93749.9962,1593180.679,37249.55667,0,36403.63678,121524.719,0,0,0,893237.7451,0,48260.80267,0,c(-75.1466853562853, 40.0299127028296)
230,230,Girard,Broad Street Line,SEPTA,BSL,Transit_Rail,,4007.822569,227978.1859,22465.11684,307146.6837,0,30655.30172,945403.7224,0,105222.9199,3688.661525,0,0,1621016.677,25551.73715,0,25125.82299,134500.4372,0,602.4718907,0,915199.1485,0,95360.41868,9260.029341,c(-75.1594456739691, 39.9714654912205)
231,231,8th,Broad Street Line,SEPTA,BSL,Transit_Rail,2,0,644631.2147,13714.19747,460383.2052,0,159644.4479,306451.8768,3060406.434,29824.25901,2793.787315,0,0,4454151.443,223697.9794,0,180425.1401,56055.14609,9540.79001,1150.291185,26235.57646,254534.7011,0,8536.87621,20137.09161,c(-75.1535613845338, 39.9510487420268)
232,232,Philmont,West Trenton Line,SEPTA,SEPTA_RR,Regional_Rail,,89452.86027,208879.2165,161579.9647,1467.172117,0,336116.8412,448864.8833,79913.52131,189354.9215,3431.074592,11242.59496,108245.2589,1638548.309,0,0,0,0,16554.61001,0,0,126984.5892,320984.5046,179055.4048,0,c(-75.0437958173337, 40.121908383976)
233,233,30th Street,Market/Frankford Line,SEPTA,MFL,Transit_Rail,8,6389.1029,209183.234,0,423900.7851,0,201811.5906,281540.3704,477512.6996,33537.17455,10622.0844,158329.394,0,1777322.642,25503.79344,0,18131.61599,328429.6049,32101.11672,2803.059245,3431.512455,239962.869,0,11563.82777,19170.28754,c(-75.1832769992402, 39.9548369992244)
234,234,Cecil B. Moore,Broad Street Line,SEPTA,BSL,Transit_Rail,,937.0855515,95937.76156,2750.873717,573042.4126,0,111342.2039,784434.4826,2414948.902,90330.07467,32638.13396,0,0,4088459.651,17902.2797,0,17476.36553,414203.7439,0,0,0,759801.2617,0,78738.58725,11591.48742,c(-75.1578662770471, 39.9787107904978)
235,235,North Broad,SEPTA Main Line,SEPTA,SEPTA_RR,Regional_Rail,3,24601.51502,233188.0707,73615.14071,124279.9433,0,42723.82459,886572.9291,126243.2161,143625.1966,0,0,14727.17485,1633109.861,36467.14983,0,36467.14983,28905.88617,12254.96007,1518.066738,0,871782.5448,0,132067.3868,10039.74313,c(-75.1539195070815, 39.9922512082508)
236,236,Parkview,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,0,75448.76314,0,67231.57508,0,858899.0068,568640.4211,0,0,35023.53616,18213.98256,333704.5278,1948907.067,8254.745982,0,8254.745982,10712.31483,0,0,0,392137.6953,174457.8504,0,0,c(-75.2742178764053, 39.9686925878937)
237,237,8th & Market Street,PATCO,PATCO,PATCO,Transit_Rail,2,0,644631.2147,13714.19747,460383.2052,0,159644.4479,306451.8768,3060406.434,29824.25901,2793.787315,0,0,4454151.443,223697.9794,0,180425.1401,56055.14609,9540.79001,1150.291185,26235.57646,254534.7011,0,8536.87621,20137.09161,c(-75.1535613845338, 39.9510487420268)
238,238,Allegheny,Broad Street Line,SEPTA,BSL,Transit_Rail,,2618.122512,163705.8343,161132.9705,253213.5118,0,12736.14124,752771.8306,2765066.748,177473.9408,13150.91478,0,35079.62864,4324226.785,12722.858,0,12722.858,75175.92862,12254.96007,0,0,739463.4069,0,150887.1535,26586.78732,c(-75.1528737808592, 40.0015994776762)
239,239,Roberts Road,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,0,160071.0117,0,267499.7377,0,69829.0577,1096142.668,34736.35817,22082.85954,32078.87518,0,41623.17608,1715067.164,8996.57944,0,7307.361034,110425.8246,11223.78464,0,0,477257.0081,556576.1998,8075.45973,10651.27237,c(-75.3302926489261, 40.0214259573014)
240,240,52nd Street,Market/Frankford Line,SEPTA,MFL,Transit_Rail,,3892.427428,225634.3057,9639.644857,208577.8356,0,18383.12406,1121035.81,2238671.54,23078.30386,1120.439243,0,0,3788350.197,61683.23413,0,59678.78581,31239.38849,0,872.5819423,0,1114179.432,0,22205.72192,0,c(-75.2248799190994, 39.95999745583)
241,241,Avon Road,Route 101 & 102 Trolley Lines,SEPTA,Trolley,Trolley,,0,203421.4201,0,118501.1963,0,74592.78452,1167856.305,17144.86671,1914.15862,12933.13637,0,4985.200598,1547841.221,53507.84724,0,52749.68263,26409.26643,0,0,0,775745.1937,360650.225,1914.15862,0,c(-75.2690710142255, 39.9577000818777)
242,242,Erie-Torresdale,Market/Frankford Line,SEPTA,MFL,Transit_Rail,,0,316519.332,380260.6061,69077.22414,0,61651.23832,548686.4359,179317.0029,52255.53057,109031.3756,20173.48851,63052.76047,1787913.599,12111.3951,0,12111.3951,36848.82983,1268.387734,0,0,545429.5138,1351.378722,52255.53057,0,c(-75.0961641093495, 40.0059457411178)
243,243,Crestmont,Warminster Line,SEPTA,SEPTA_RR,Regional_Rail,,0,313014.9313,0,51104.60146,0,126069.0291,1102091.754,834.5534811,22706.09282,0,0,28095.24144,1606687.016,37229.18802,0,30781.21223,16730.45118,834.5534811,0,0,98059.80233,1000813.543,21149.31644,1556.776373,c(-75.1186490101792, 40.1332725132275)
244,244,Cornwells Heights,Trenton Line,SEPTA,SEPTA_RR,Regional_Rail,,0,151468.8819,228453.1215,228048.3006,0,17544.22917,582304.9233,154098.3157,23302.47549,41900.0749,0,449339.4942,1863287.878,13171.93858,0,0,8181.604223,72538.44791,0,0,23166.65407,543438.5929,22344.65916,0,c(-74.9522446941576, 40.0717791689612)
245,245,Delaware Valley College,Lansdale/Doylestown Line,SEPTA,SEPTA_RR,Regional_Rail,,603164.3266,52942.21855,47995.59183,298136.7355,0,132537.0323,273573.6258,0,26107.41379,0,5179.354395,443216.0258,1882852.325,0,0,0,218751.7692,0,0,0,0,228374.6883,10393.88611,0,c(-75.1617899251528, 40.2972372197893)
246,246,Trevose,West Trenton Line,SEPTA,SEPTA_RR,Regional_Rail,,4570.426259,354799.1179,43150.74357,34920.53725,0,4297.735226,886245.7693,28247.97549,140512.3231,4880.476936,0,49843.24244,1534771.356,16696.99163,0,0,0,14127.59566,0,0,60541.5662,809459.6142,94092.92071,30694.63841,c(-74.9827546084143, 40.1401402797521)
247,247,Fairfield Avenue,Route 101 & 102 Trolley Lines,SEPTA,Trolley,Trolley,,0,243903.875,0,86531.16194,0,159453.6563,886957.2118,198187.7599,2995.27989,2414.846272,9568.928198,22895.40759,1565150.221,47757.90604,0,47757.90604,9756.027013,12074.02022,0,0,721501.6139,157231.4886,0,2995.27989,c(-75.2637851737656, 39.9607435286887)
248,248,Olive Street,Route 101 Trolley,SEPTA,Trolley,Trolley,,0,325626.0285,0,129120.3641,0,61557.29989,873821.6277,327051.4222,15921.97915,2691.379166,12761.41669,245187.7367,1959786.303,33952.95123,0,32268.32655,17744.64286,8705.106176,0,0,460201.1256,372955.6954,10556.58034,5365.398813,c(-75.391081301178, 39.9181529933876)
249,249,Airport Terminal A,Airport Line,SEPTA,SEPTA_RR,Regional_Rail,,0,18400.75863,0,0,0,0,0,350144.7449,338685.946,0,46039.02415,0,753270.4737,0,0,0,0,0,0,0,0,0,338685.946,0,c(-75.2467339513606, 39.8760036835285)
250,250,Roebling,RiverLine,NJ Transit,NJT_Riverline,Light_Rail,,0,86858.62462,179433.9018,75408.62779,0,43140.24825,408039.0734,67159.58625,630326.1891,6574.848128,181293.0953,147870.5643,1821982.009,4122.749868,0,4122.749868,0,9720.976833,0,0,206628.5767,195902.6904,626941.0601,0,c(-74.77025522906, 40.1169428151959)
251,251,Aquarium,RiverLine,NJ Transit,NJT_Riverline,Light_Rail,,0,171383.5872,65607.00437,346787.1705,0,340964.9499,154217.787,13627.29036,71616.79193,0,0,0,1114065.05,50139.5311,0,26635.31544,96269.16592,0,9163.341155,11424.55646,99663.33904,0,43358.35632,19095.09445,c(-75.1287356012117, 39.9456365069255)
252,252,Malvern,Paoli/Thorndale Line,SEPTA,SEPTA_RR,Regional_Rail,,53146.04361,346373.4828,33343.99085,86682.24346,0,40062.33547,803147.9502,225858.3379,1990.223135,3248.940114,0,305870.3889,1881231.368,18492.56825,0,18492.56825,7559.404489,9505.595567,0,0,43500.7995,751261.3352,0,0,c(-75.5155792213682, 40.036445032422)
253,253,Pennsauken Transit Center,RiverLine,NJ Transit,NJT_Riverline,Light_Rail,1,0,40498.75632,369569.8586,24596.52079,0,5073.179245,346671.5831,120333.9028,116558.7261,6972.705358,121350.0285,254115.0003,1403746.059,1994.202367,0,1643.77086,16232.29013,12141.428,0,0,7838.8316,338832.7515,104732.9218,0,c(-75.0619962374898, 39.9782883405565)
254,254,Woodland Avenue,Route 101 Trolley,SEPTA,Trolley,Trolley,,0,47115.23762,0,117466.6928,0,81294.57725,1295532.528,1221766.556,0,0,0,228803.2109,2991978.803,0,0,0,69475.64898,0,0,0,132571.4636,1162961.065,0,0,c(-75.3396367700099, 39.9247618054195)
255,255,Chester Transportation Center,Wilmington/Newark Line,SEPTA,SEPTA_RR,Regional_Rail,2,0,199585.1942,367169.7966,325771.2106,0,125250.2415,282415.1165,39471.08667,250388.214,24929.648,62068.04195,115675.7498,1784279.976,8444.323828,0,8444.323828,79530.44511,500.9492433,6222.11008,0,269935.2707,5880.497779,244166.1039,0,c(-75.3600691253818, 39.8494803252901)
256,256,Haddonfield,PATCO,PATCO,PATCO,Transit_Rail,,0,278671.3778,0,141934.7494,0,48207.89731,1159794.815,742432.4737,4386.006787,7301.207623,0,0,2340742.431,41986.09669,0,31451.6648,29088.28448,30925.44719,0,0,45659.43608,1110319.879,4386.006787,0,c(-75.0368451673264, 39.8973987744235)
257,257,Wayne Junction,SEPTA Main Line,SEPTA,SEPTA_RR,Regional_Rail,4,777.4470139,104274.3386,87199.80236,101482.5408,0,230895.7043,773090.7492,457238.3802,73658.9352,42977.35382,0,53413.89306,1895153.358,29855.78645,0,29053.76739,24016.65356,26328.46913,0,0,767949.2252,0,73658.9352,0,c(-75.160041730331, 40.0225080863398)
258,258,Moylan-Rose Valley,Media/Elwyn Line,SEPTA,SEPTA_RR,Regional_Rail,,0,5590.804335,0,55072.8118,0,19039.93473,1717451.675,6806.40391,5138.99401,0,10843.00467,199491.927,2019435.555,0,0,0,37227.65766,5100.435622,0,0,56815.84235,1660635.832,1190.854004,3948.140006,c(-75.3881017012077, 39.9058510100631)
259,259,Tacony,Trenton Line,SEPTA,SEPTA_RR,Regional_Rail,,0,189933.1337,254261.8322,115440.6618,0,120083.7438,616135.2836,100285.5946,102094.593,1401.143172,0,0,1473556.415,26079.57059,0,26079.57059,76046.76891,0,0,0,600725.8308,6551.891686,83940.54062,18154.05239,c(-75.0390238875823, 40.0232259252203)
260,260,Suburban Station,SEPTA Main Line,SEPTA,SEPTA_RR,Regional_Rail,,0,766904.125,0,412219.8112,0,90235.61544,222278.3065,3046112.932,59804.4275,4231.119928,0,0,4492583.861,109202.4768,0,89302.4371,55906.45264,0,0,15881.75045,198559.0644,0,27285.19494,32519.23257,c(-75.1673386259594, 39.9541969942111)
261,261,Drexel Park,Route 101 & 102 Trolley Lines,SEPTA,Trolley,Trolley,,0,52175.52385,0,612595.5312,0,56028.88851,1259269.525,2209423.312,692.977757,0,0,0,4181301.142,8884.615584,0,6836.900385,89419.59338,0,0,0,229848.9334,1025243.615,692.977757,0,c(-75.2870198619003, 39.9497399029942)
262,262,Whitford,Paoli/Thorndale Line,SEPTA,SEPTA_RR,Regional_Rail,,0,260101.8285,38304.02095,0,0,15424.55576,629621.4702,67507.88293,167202.3527,0,7855.044849,841208.0501,2027225.206,0,0,0,0,13381.35757,0,0,70838.18844,558394.1212,46089.86755,112035.8386,c(-75.6384404328054, 40.014712368359)
263,263,Fernwood-Yeadon,Media/Elwyn Line,SEPTA,SEPTA_RR,Regional_Rail,,0,230671.4422,256700.7228,474511.6025,0,115339.346,677678.0217,133641.2589,14198.1691,24187.29279,0,19135.98918,1925593.856,20469.98872,0,19999.79459,19289.48617,0,0,0,363023.8135,313397.3717,7244.818563,6953.35054,c(-75.2558295197312, 39.9397224508523)
264,264,Ivy Ridge,Manayunk/Norristown Line,SEPTA,SEPTA_RR,Regional_Rail,,0,118297.966,187506.4429,38072.42405,0,15032.02086,641914.3936,58060.49881,15638.44967,40029.63416,41305.12822,531075.3486,1685727.361,1204.946234,0,950.799824,4904.039349,13577.1054,0,0,320899.5925,295079.553,9667.112664,4651.887943,c(-75.2355024766076, 40.0341328382001)
265,265,Stenton,Chestnut Hill East Line,SEPTA,SEPTA_RR,Regional_Rail,,0,27380.97788,0,70501.56607,0,19572.22313,1505676.616,22060.04455,3799.84661,0,0,27394.61047,1672680.837,3705.046901,0,3705.046901,7643.485686,4903.42214,0,0,1173175.469,323239.7714,3799.84661,0,c(-75.1788073916847, 40.0605440955123)
266,266,Cinnaminson,RiverLine,NJ Transit,NJT_Riverline,Light_Rail,,299614.6962,85911.0487,181662.239,3363.648137,0,58486.91239,528668.4517,34930.22108,318703.0325,34868.93124,44306.75993,258968.8881,1815063.638,34421.19056,0,0,0,9879.497292,0,0,159099.6546,337076.6774,272480.4607,21890.60896,c(-74.9999751422095, 40.0166172078448)
267,267,Orange Street,Route 101 Trolley,SEPTA,Trolley,Trolley,,0,329441.9696,0,129230.7993,0,61557.29989,777225.6856,327051.4222,11532.57226,14051.26055,12761.41669,334406.0225,1963305.497,33952.95123,0,32268.32655,17744.64286,8705.106176,0,0,399128.668,334766.6708,1988.620002,5365.398813,c(-75.3930102750949, 39.9184205318377)
268,268,36th Street,RiverLine,NJ Transit,NJT_Riverline,Light_Rail,,0,27823.52365,234187.2929,49258.52513,0,14108.7921,989291.4669,111436.2636,187101.6261,23796.06319,0,194994.6256,1828826.518,3171.661529,0,3171.661529,27018.03729,18053.07631,0,0,182530.4664,794427.6587,178307.1616,0,c(-75.0791579581001, 39.9613016050308)
269,269,Highland,Chestnut Hill West Line,SEPTA,SEPTA_RR,Regional_Rail,,0,62911.49616,0,68267.53684,0,317796.4259,1249548.291,43873.5318,40291.34287,4308.44618,2483.588127,921476.9812,2672484.948,38472.69268,0,33635.69917,11065.88506,9158.396065,0,3729.583568,204618.2964,1039273.901,21444.41751,18846.92535,c(-75.2111044654791, 40.0703058786001)
270,270,Providence Road,Route 102 Trolley,SEPTA,Trolley,Trolley,,0,161921.2697,16348.2599,23424.5927,0,82136.33384,1429487.627,212168.9838,4436.243053,0,0,21677.98013,1949481.571,2119.71894,0,2119.71894,8122.687969,9056.027545,0,0,431115.4342,987901.05,2454.684901,0,c(-75.2886164869636, 39.9217177754443)
271,271,Ferry Avenue,PATCO,PATCO,PATCO,Transit_Rail,,0,124462.5263,70200.59907,492319.221,0,39208.73467,565740.637,212914.4345,115207.1777,2545.250436,154896.9386,47902.55776,1822855.81,2542.267201,0,2542.267201,12320.67056,58881.5893,5607.000076,0,252235.2052,284948.7483,68953.12344,24811.59354,c(-75.0916697511908, 39.9226852536206)
272,272,Frankford Transportation Center,Market/Frankford Line,SEPTA,MFL,Transit_Rail,2,0,107994.2165,32647.17419,238102.3085,0,17233.80592,965726.4476,92064.99042,16924.75231,6332.464324,0,0,1444500.13,32526.02932,0,29304.7608,42757.67111,20145.92343,1006.674784,0,947681.7886,14572.2109,15918.07753,0,c(-75.0780645511522, 40.0229160138085)
273,273,40th Street,Market/Frankford Line,SEPTA,MFL,Transit_Rail,,1426.200423,250876.3613,12165.60327,476504.1787,0,149562.2451,686859.8116,11127.72581,45535.27427,2508.354322,0,0,1576553.86,60011.89449,0,48235.54809,260943.3107,0,0,10468.43639,643937.4819,0,17669.07557,27866.19871,c(-75.2019624820661, 39.957153415565)
274,274,Spring Garden,Broad Street Line,SEPTA,BSL,Transit_Rail,,11111.08602,411018.2483,53399.03012,400235.746,0,26601.70221,529297.6788,1729.021094,140926.3945,33649.80519,0,0,1537592.839,70375.87325,0,58986.99384,122211.4539,0,602.4718907,8996.05736,486103.4,0,118443.8493,21880.0733,c(-75.1614208195424, 39.9624177633789)
275,275,46th Street,Market/Frankford Line,SEPTA,MFL,Transit_Rail,,2089.950003,217294.7945,11702.28663,347916.6893,0,146444.7455,876633.1573,8625.260789,79725.28415,0,0,3620.253563,1669116.161,24936.26063,0,23628.35061,105187.8142,0,872.5819423,0,851882.61,0,76666.10668,2186.595531,c(-75.2140078008179, 39.9586666151986)
276,276,Garrett Hill,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,0,68790.47573,0,136425.8794,0,188045.0097,1235662.95,38864.6438,5563.254606,33017.93169,0,51532.53581,1753498.145,4404.535173,0,3064.025636,76913.64901,1036.566457,0,0,277146.6005,919327.7444,0,2207.127167,c(-75.3362225703732, 40.0277877961634)
277,277,North Philadelphia,Broad Street Line,SEPTA,BSL,Transit_Rail,3,27219.63753,228672.3499,118085.0655,125401.7761,0,38918.00007,818701.1961,132466.6102,153242.0453,0,0,25900.93793,1630573.856,38033.76238,0,38033.76238,15711.17223,12254.96007,1518.066738,0,807641.779,0,141684.2354,10039.74313,c(-75.1545130006472, 39.9941099992232)
278,278,Ardmore Avenue,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,0,31372.77044,0,11958.17103,0,859397.3448,1117861.617,11856.42344,13205.20911,0,0,98590.87628,2141787.837,2454.575432,0,1341.55552,0,7349.776195,0,0,284289.5607,823147.1361,11336.97527,0,c(-75.3094879696392, 39.9999710453523)
279,279,Stadium (Ithan Avenue),Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,0,33119.35689,0,535227.9838,0,127991.3552,742342.65,36210.72382,18039.68937,29498.32031,998.0379694,8060.508832,1527321.687,4166.939501,0,3064.025636,420164.3201,4757.342612,0,0,79858.11305,661710.9364,7543.353595,0,c(-75.3407649720746, 40.0326902181679)
280,280,Bridgeport,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,0,276465.7594,174144.4475,33768.37476,0,107730.2733,464723.6239,304342.4645,37826.95495,63416.34182,131334.6011,270356.0814,1858930.826,5178.096468,0,3738.010782,11104.60424,3318.665758,1207.630184,0,331634.0936,114557.5546,35411.90469,0,c(-75.3481762726585, 40.1048761083812)
281,281,New Britain,Lansdale/Doylestown Line,SEPTA,SEPTA_RR,Regional_Rail,,24288.24098,124061.8216,49974.22094,77989.26774,0,39736.15532,1237879.665,198740.7023,54894.2826,0,5939.437453,220153.0898,2033656.884,0,0,0,0,1112.337278,0,0,0,1237879.665,54894.2826,0,c(-75.1796647493447, 40.297489511674)
282,282,69th Street Transportation Center,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,5,0,232560.2934,14510.23697,72459.65698,0,398886.3457,554751.9819,223496.4948,40079.10541,2414.846272,36214.19382,460455.9917,1989232.94,46596.20715,0,45448.38759,0,12074.02022,0,0,511299.6066,35911.77699,37083.82552,2995.27989,c(-75.2592801419407, 39.9626282514783)
283,283,Chinatown,Broad Street Line,SEPTA,BSL,Transit_Rail,,0,722415.7734,94578.82264,403938.1013,0,80649.78643,164051.8086,3062135.455,63811.21964,24674.14618,0,0,4409460.34,206794.7727,0,157357.6716,16045.97726,9540.79001,0,26297.07098,105761.0553,0,52401.93777,11409.28187,c(-75.1530192981869, 39.9555300646808)
284,284,Norristown Transportation Center,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,3,0,417460.7759,181366.1379,152490.7885,0,59352.45445,288402.4447,101660.174,46623.16847,90380.04251,223740.745,150548.887,1601491.623,110533.996,0,106266.7745,6357.728852,20035.20973,2691.093524,0,273284.194,0,43932.07494,0,c(-75.3453154341678, 40.1133279321177)
285,285,Township Line Road,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,0,47451.41866,0,31040.38631,0,661175.539,806237.5988,320.3258303,2386.415141,0,10944.43845,367897.9138,1927454.036,0,0,0,0,0,0,0,127222.8115,678653.4816,0,2386.415141,c(-75.2815775961304, 39.9747683870699)
286,286,Ambler,Lansdale/Doylestown Line,SEPTA,SEPTA_RR,Regional_Rail,,0,227911.4195,148963.7043,76083.10791,0,20015.29628,843818.9929,293218.5835,98804.28838,10043.16887,12035.91424,397795.095,2085566.274,43123.29652,0,36244.40268,3608.927443,22602.83686,0,0,265538.1118,567963.0814,92304.31556,6499.97282,c(-75.2248996720954, 40.1536580369935)
287,287,Berks,Market/Frankford Line,SEPTA,MFL,Transit_Rail,,0,197575.8063,213067.3712,120074.5383,0,86474.95342,933093.6006,633886.4837,104477.0791,14983.16345,0,0,2263139.509,40493.48675,0,39318.81306,51784.52987,0,3391.934118,0,917436.3582,0,93639.20883,4388.948187,c(-75.1335129517895, 39.9786359702259)
288,288,Susquehanna-Dauphin,Broad Street Line,SEPTA,BSL,Transit_Rail,,3628.101817,120967.8673,47506.76051,322046.5979,0,113744.1959,918197.5001,2443891.368,106589.8843,12816.45913,0,10194.25614,4080581.794,19001.19733,0,15015.92162,245448.8292,0,1518.066738,3985.275712,892302.7623,0,100344.6118,4727.205771,c(-75.1560405434832, 39.987084210834)
289,289,Erie,Broad Street Line,SEPTA,BSL,Transit_Rail,,0,233302.0223,113902.7876,264152.5643,0,17326.94001,936149.4305,2614436.423,90059.6961,12950.44231,0,12805.98228,4257806.574,37279.71487,0,36903.55276,115581.6706,0,0,0,933668.6263,0,83440.77015,6618.925959,c(-75.1512005839765, 40.0092645270496)
290,290,Haverford,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,0,76901.60425,0,377804.199,0,626538.4901,1198413.979,2691.307081,0,25178.36827,0,76341.25588,2383869.204,0,0,0,295523.8705,1671.527422,0,0,96340.47538,1102073.504,0,0,c(-75.3153229974501, 40.0100393050004)
291,291,Miquon,Manayunk/Norristown Line,SEPTA,SEPTA_RR,Regional_Rail,,204256.8361,56024.24687,4984.52467,39565.53567,0,27724.59637,195872.2969,2467.263879,23387.71147,84953.43494,592227.5645,484307.6848,1715771.696,0,0,0,13028.37977,1961.029442,0,0,0,195872.2969,18455.3417,0,c(-75.266413652013, 40.0585570497951)
292,292,Villanova,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,0,57009.09204,0,540286.3061,0,125305.3204,1164703.22,47873.22256,33308.65532,42618.54881,2078.772293,21122.4659,2034305.604,0,0,0,420164.3201,4757.342612,0,0,0,1164703.22,10035.31997,12776.99958,c(-75.3439691357386, 40.0340470768094)
293,293,DeKalb Street,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,0,294421.9587,8770.622717,14840.16916,0,119503.9478,572347.0383,81767.26386,135691.2013,89686.48215,101183.0289,491813.1742,1910024.887,0,0,0,11104.60424,8242.177885,0,0,188052.7761,366279.683,104991.865,9959.495764,c(-75.3520513379721, 40.0988566626012)
294,294,Berwyn,Paoli/Thorndale Line,SEPTA,SEPTA_RR,Regional_Rail,,0,217250.5786,0,128383.1305,0,83860.68763,1044174.86,21228.68178,14411.35582,2705.569008,0,40193.86017,1552208.723,0,0,0,38743.14007,4340.715405,0,0,56332.26884,974539.0914,10395.79592,4015.559898,c(-75.4424787416063, 40.0480950383989)
295,295,Jenkintown-Wyncote,Glenside Combined,SEPTA,SEPTA_RR,Regional_Rail,3,0,116724.1245,99576.03035,54621.28716,0,140771.7094,1016861.821,256985.2149,11455.13993,36096.94343,6362.244821,78026.73636,1811097.17,6384.081817,0,6384.081817,19289.45796,18018.16743,0,0,269054.6304,707934.368,5526.400828,5928.739099,c(-75.1377791141579, 40.0932206071381)
296,296,8th Street,Market/Frankford Line,SEPTA,MFL,Transit_Rail,2,0,644631.2147,13714.19747,460383.2052,0,159644.4479,306451.8768,3060406.434,29824.25901,2793.787315,0,0,4454151.443,223697.9794,0,180425.1401,56055.14609,9540.79001,1150.291185,26235.57646,254534.7011,0,8536.87621,20137.09161,c(-75.1535613845338, 39.9510487420268)
297,297,15th Street,Market/Frankford Line,SEPTA,MFL,Transit_Rail,6,0,818052.1727,0,393358.426,0,85566.71858,255789.3152,3047750.055,53967.38074,4231.119928,0,0,4511128.49,147586.6982,0,119550.9523,75406.02946,497.3138822,0,23259.11765,228489.3809,0,17843.74784,36123.6329,c(-75.1653126249664, 39.9526048572777)
298,298,County Line,Norristown High Speed Line,SEPTA,NHSL,Light_Rail,,0,156273.2064,0,207030.6626,0,101230.18,984000.632,50669.78499,24801.44122,31498.53449,3127.274502,350333.1908,1908964.907,0,0,0,196676.9069,0,0,0,0,984000.632,15074.04298,0,c(-75.3473400391624, 40.0501174349832)
299,299,Elkins Park,Glenside Combined,SEPTA,SEPTA_RR,Regional_Rail,2,0,94266.18212,3342.625699,145472.2666,0,163621.1221,1311714.205,41463.12864,937.6796169,4150.130488,16223.53812,63582.32581,1835920.565,8852.638952,0,8232.859321,49305.71706,2279.33234,0,0,142475.6762,1157473.361,937.6796169,0,c(-75.1276710301245, 40.07123280203)
300,300,Noble,West Trenton Line,SEPTA,SEPTA_RR,Regional_Rail,,0,365059.0615,0,30161.17892,0,1110.983721,1235127.044,35869.07451,81185.11239,0,0,159990.3049,1905533.369,2969.39118,0,2969.39118,0,1946.38594,0,0,160283.2317,1059748.052,81185.11239,0,c(-75.1245054931917, 40.1043642478088)
